Equipment_ID,Type,Age_in_years,Usage_hours_per_day,Last_Maintenance_Date,Breakdown_Count,Vibration_Index,Temperature_Score,Error_Log_Frequency,Maintenance_Needed
E1692,ECG,2,0.4,2025-05-01 17:52:38.904066,0,0.78,62.97,1,1
E1693,Ultrasound,5,18.29,2025-07-28 17:52:38.904066,0,0.39,41.8,1,1
E1694,ECG,12,16.23,2025-03-12 17:52:38.904066,1,0.75,49.85,2,1
E1695,Ultrasound,0,16.52,2025-02-04 17:52:38.904066,0,0.09,36.52,1,1
E1696,Ultrasound,9,12.83,2025-06-27 17:52:38.904066,0,0.16,64.52,0,1
E1697,ECG,5,8.03,2024-09-27 17:52:38.904066,1,0.45,27.3,1,1
E1698,MRI,12,3.15,2025-06-30 17:52:38.904066,1,0.23,46.31,2,1
E1699,MRI,0,6.86,2025-07-16 17:52:38.904066,1,0.16,48.19,3,0
E1700,ECG,0,1.6,2025-04-15 17:52:38.904066,3,0.32,38.0,1,1
E1701,MRI,0,8.12,2025-04-08 17:52:38.904066,0,0.72,39.59,2,1
E1702,MRI,2,11.33,2025-06-01 17:52:38.904066,0,0.25,39.65,1,0
E1703,Ventilator,2,0.21,2025-05-07 17:52:38.904066,0,0.5,29.73,1,0
E1704,ECG,7,13.61,2024-09-15 17:52:38.904066,0,0.33,44.92,1,1
E1705,Ultrasound,15,0.44,2025-03-03 17:52:38.904066,2,0.46,61.53,0,1
E1706,Ultrasound,3,11.62,2025-04-25 17:52:38.904066,2,0.31,63.77,1,1
E1707,ECG,5,1.01,2025-05-14 17:52:38.904066,0,0.55,40.06,0,0
E1708,ECG,1,8.54,2025-08-04 17:52:38.904066,0,0.03,30.07,1,0
E1709,ECG,5,9.09,2024-08-09 17:52:38.904066,1,0.55,22.08,2,1
E1710,Ultrasound,9,0.63,2024-08-27 17:52:38.904066,0,0.73,42.62,2,1
E1711,Ventilator,8,15.95,2025-07-12 17:52:38.904066,0,0.09,26.95,3,0
E1712,Ultrasound,11,15.01,2025-04-16 17:52:38.904066,1,0.34,55.94,0,1
E1713,Ultrasound,7,2.76,2025-06-02 17:52:38.904066,0,0.26,52.09,3,0
E1714,Ultrasound,0,16.23,2025-03-08 17:52:38.904066,1,0.33,33.15,2,1
E1715,Ventilator,0,12.57,2024-10-15 17:52:38.904066,1,0.78,41.19,1,1
E1716,Ventilator,7,7.09,2024-10-18 17:52:38.904066,0,0.79,27.93,0,1
E1717,ECG,4,16.42,2024-09-19 17:52:38.904066,2,0.15,56.15,1,1
E1718,MRI,6,19.84,2025-07-05 17:52:38.904066,1,0.65,35.71,1,1
E1719,Ventilator,7,8.12,2024-09-19 17:52:38.904066,1,0.15,39.31,1,1
E1720,Ventilator,4,8.89,2025-03-03 17:52:38.904066,0,0.54,44.67,3,0
E1721,Ventilator,6,11.25,2025-04-30 17:52:38.904066,0,0.46,53.07,1,0
E1722,MRI,8,10.7,2024-10-31 17:52:38.904066,0,0.17,38.97,0,1
E1723,MRI,11,3.98,2025-03-30 17:52:38.904066,1,0.46,57.36,0,1
E1724,Ventilator,8,14.47,2024-10-12 17:52:38.904066,0,0.51,58.35,2,1
E1725,MRI,3,11.99,2025-04-14 17:52:38.904066,0,0.11,45.92,2,0
E1726,Ventilator,1,18.47,2025-02-15 17:52:38.904066,2,0.58,21.43,1,1
E1727,MRI,6,4.21,2025-07-09 17:52:38.904066,1,0.53,30.81,0,0
E1728,Ultrasound,3,0.07,2025-03-28 17:52:38.904066,0,0.12,38.17,0,0
E1729,MRI,10,12.24,2025-05-01 17:52:38.904066,0,0.27,45.6,0,1
E1730,ECG,0,17.44,2025-07-03 17:52:38.904066,1,0.64,68.67,3,1
E1731,Ultrasound,4,3.94,2025-03-22 17:52:38.904066,2,0.01,20.98,5,1
E1732,Ultrasound,0,3.39,2025-06-13 17:52:38.904066,3,0.45,28.49,1,1
E1733,MRI,2,14.13,2025-03-18 17:52:38.904066,2,0.39,69.63,2,1
E1734,Ultrasound,5,8.76,2024-09-26 17:52:38.904066,0,0.67,26.44,2,1
E1735,Ultrasound,0,15.98,2025-04-30 17:52:38.904066,2,0.77,68.19,1,1
E1736,ECG,2,0.27,2024-11-18 17:52:38.904066,1,0.71,61.33,4,1
E1737,Ventilator,1,12.71,2024-08-14 17:52:38.904066,1,0.65,69.01,0,1
E1738,MRI,4,3.68,2025-06-19 17:52:38.904066,1,0.45,43.36,1,0
E1739,Ventilator,0,2.88,2024-09-26 17:52:38.904066,0,0.79,57.41,3,1
E1740,ECG,4,4.19,2025-04-29 17:52:38.904066,1,0.27,67.84,1,1
E1741,Ventilator,0,18.5,2025-05-03 17:52:38.904066,0,0.45,42.44,2,1
E1742,MRI,4,12.01,2024-11-16 17:52:38.904066,1,0.57,28.79,1,1
E1743,ECG,10,17.27,2025-06-04 17:52:38.904066,0,0.7,52.02,3,1
E1744,MRI,9,18.33,2025-03-28 17:52:38.904066,0,0.46,25.25,2,1
E1745,Ventilator,0,19.5,2025-06-14 17:52:38.904066,0,0.06,40.22,1,1
E1746,Ultrasound,0,15.12,2024-10-22 17:52:38.904066,3,0.24,53.86,3,1
E1747,Ventilator,8,6.07,2025-03-29 17:52:38.904066,0,0.02,44.4,3,0
E1748,ECG,10,13.23,2024-12-13 17:52:38.904066,2,0.79,46.04,0,1
E1749,ECG,4,2.05,2025-05-22 17:52:38.904066,1,0.65,65.1,0,1
E1750,Ventilator,9,14.68,2025-01-17 17:52:38.904066,0,0.56,65.27,0,1
E1751,Ultrasound,4,7.5,2025-04-03 17:52:38.904066,0,0.34,27.82,0,0
E1752,Ultrasound,0,14.16,2024-09-22 17:52:38.904066,0,0.65,69.2,1,1
E1753,Ventilator,0,6.42,2025-03-01 17:52:38.904066,2,0.09,69.57,1,1
E1754,MRI,6,11.44,2025-04-23 17:52:38.904066,2,0.02,67.7,0,1
E1755,Ventilator,7,17.7,2025-07-27 17:52:38.904066,0,0.5,21.42,1,1
E1756,Ultrasound,9,13.22,2025-04-03 17:52:38.904066,3,0.45,20.5,2,1
E1757,ECG,7,16.55,2025-02-08 17:52:38.904066,0,0.0,61.27,2,1
E1758,MRI,4,9.04,2025-04-05 17:52:38.904066,0,0.7,20.38,0,1
E1759,ECG,3,15.26,2025-01-14 17:52:38.904066,0,0.43,35.22,4,1
E1760,Ultrasound,3,14.06,2025-04-30 17:52:38.904066,2,0.17,20.63,1,0
E1761,Ventilator,2,3.88,2025-03-08 17:52:38.904066,0,0.61,40.01,2,1
E1762,ECG,4,14.57,2024-10-02 17:52:38.904066,1,0.54,22.51,0,1
E1763,MRI,7,14.65,2024-12-14 17:52:38.904066,0,0.11,30.4,0,1
E1764,ECG,12,3.8,2025-05-20 17:52:38.904066,1,0.23,50.14,0,1
E1765,Ultrasound,5,8.4,2025-07-02 17:52:38.904066,1,0.14,58.48,2,0
E1766,Ultrasound,5,15.22,2024-12-16 17:52:38.904066,1,0.26,69.19,0,1
E1767,MRI,10,16.41,2024-10-25 17:52:38.904066,0,0.77,68.91,1,1
E1768,ECG,7,17.52,2025-01-04 17:52:38.904066,0,0.79,64.16,4,1
E1769,MRI,5,19.99,2025-01-23 17:52:38.904066,0,0.61,27.01,1,1
E1770,ECG,11,15.5,2025-08-01 17:52:38.904066,1,0.7,68.99,4,1
E1771,MRI,6,9.61,2024-11-09 17:52:38.904066,1,0.05,47.9,0,1
E1772,Ultrasound,7,8.05,2025-03-09 17:52:38.904066,1,0.18,57.97,2,0
E1773,Ventilator,0,14.88,2025-07-05 17:52:38.904066,1,0.69,36.19,1,1
E1774,Ventilator,2,11.88,2025-08-01 17:52:38.904066,1,0.17,26.53,1,0
E1775,Ventilator,8,10.91,2025-04-16 17:52:38.904066,1,0.23,32.7,2,0
E1776,MRI,0,0.52,2025-03-11 17:52:38.904066,0,0.31,42.25,1,0
E1777,Ultrasound,10,9.09,2024-12-28 17:52:38.904066,0,0.16,41.98,3,1
E1778,MRI,0,8.29,2025-05-26 17:52:38.904066,2,0.37,27.75,1,0
E1779,Ultrasound,4,17.39,2024-11-18 17:52:38.904066,0,0.5,49.31,2,1
E1780,ECG,13,18.22,2024-08-17 17:52:38.904066,0,0.45,23.47,2,1
E1781,ECG,7,15.12,2024-12-17 17:52:38.904066,2,0.67,65.11,1,1
E1782,ECG,3,19.59,2025-01-28 17:52:38.904066,2,0.12,67.19,0,1
E1783,Ultrasound,10,4.37,2024-10-03 17:52:38.904066,1,0.53,26.07,0,1
E1784,MRI,2,6.17,2025-03-24 17:52:38.904066,1,0.6,56.56,0,0
E1785,Ventilator,5,2.36,2025-02-14 17:52:38.904066,2,0.04,49.99,2,0
E1786,MRI,0,10.09,2024-10-04 17:52:38.904066,3,0.63,21.98,3,1
E1787,Ultrasound,11,19.9,2024-10-27 17:52:38.904066,0,0.53,67.0,1,1
E1788,Ultrasound,0,10.87,2025-03-01 17:52:38.904066,0,0.13,36.18,0,0
E1789,Ultrasound,4,17.14,2024-12-25 17:52:38.904066,0,0.26,64.56,1,1
E1790,Ultrasound,2,4.84,2024-12-22 17:52:38.904066,0,0.46,65.14,3,1
E1791,Ultrasound,5,11.38,2024-09-07 17:52:38.904066,2,0.34,67.26,3,1
E1792,ECG,7,6.52,2025-05-03 17:52:38.904066,1,0.53,65.83,4,1
E1793,ECG,0,17.25,2024-12-20 17:52:38.904066,1,0.24,21.94,0,1
E1794,Ventilator,3,3.53,2025-02-01 17:52:38.904066,0,0.37,21.84,1,1
E1795,MRI,4,9.03,2025-03-11 17:52:38.904066,0,0.18,24.99,3,0
E1796,MRI,9,0.18,2025-04-08 17:52:38.904066,0,0.5,63.52,1,1
E1797,ECG,6,7.19,2025-05-16 17:52:38.904066,0,0.35,33.11,5,1
E1798,ECG,6,13.85,2025-02-16 17:52:38.904066,0,0.04,57.36,2,0
E1799,MRI,3,16.12,2024-11-20 17:52:38.904066,0,0.51,40.66,1,1
E1800,Ventilator,8,19.28,2025-06-08 17:52:38.904066,2,0.63,26.78,1,1
E1801,ECG,8,5.79,2025-02-16 17:52:38.904066,1,0.47,40.68,3,0
E1802,MRI,6,15.35,2024-09-10 17:52:38.904066,0,0.69,28.5,1,1
E1803,MRI,2,3.66,2024-11-28 17:52:38.904066,0,0.78,56.35,1,1
E1804,Ventilator,1,1.92,2025-03-17 17:52:38.904066,0,0.46,37.94,1,0
E1805,MRI,2,1.7,2024-11-04 17:52:38.904066,1,0.3,36.93,2,1
E1806,Ventilator,5,8.78,2025-05-28 17:52:38.904066,1,0.7,30.46,0,1
E1807,Ultrasound,1,10.58,2024-10-10 17:52:38.904066,3,0.24,52.5,2,1
E1808,Ventilator,1,4.22,2025-07-12 17:52:38.904066,0,0.72,46.07,1,1
E1809,Ultrasound,6,13.29,2025-05-27 17:52:38.904066,1,0.52,24.49,1,0
E1810,MRI,4,14.59,2025-05-04 17:52:38.904066,2,0.11,57.75,0,0
E1811,MRI,1,9.76,2024-11-16 17:52:38.904066,0,0.72,53.22,1,1
E1812,Ventilator,12,13.18,2024-10-22 17:52:38.904066,1,0.47,32.28,1,1
E1813,Ultrasound,0,2.78,2024-11-29 17:52:38.904066,0,0.6,55.26,1,1
E1814,Ventilator,1,7.61,2025-06-23 17:52:38.904066,0,0.3,39.68,1,0
E1815,ECG,0,4.21,2025-01-11 17:52:38.904066,0,0.01,21.66,1,1
E1816,ECG,11,17.4,2025-03-07 17:52:38.904066,2,0.11,23.22,1,1
E1817,Ventilator,5,4.27,2025-01-18 17:52:38.904066,0,0.07,27.63,3,1
E1818,ECG,3,14.27,2025-04-07 17:52:38.904066,1,0.33,39.52,1,0
E1819,ECG,6,2.45,2025-03-18 17:52:38.904066,4,0.74,52.4,0,1
E1820,Ventilator,0,14.39,2025-06-06 17:52:38.904066,0,0.11,25.67,0,0
E1821,Ultrasound,1,18.57,2024-12-25 17:52:38.904066,0,0.21,46.31,2,1
E1822,ECG,4,3.62,2025-05-24 17:52:38.904066,1,0.07,60.47,3,1
E1823,MRI,3,17.09,2025-04-09 17:52:38.904066,1,0.2,37.49,0,1
E1824,ECG,2,7.98,2024-08-19 17:52:38.904066,0,0.3,41.12,5,1
E1825,ECG,3,11.12,2025-05-29 17:52:38.904066,0,0.27,39.72,0,0
E1826,ECG,2,12.1,2024-11-01 17:52:38.904066,2,0.3,54.33,1,1
E1827,ECG,7,0.87,2024-11-04 17:52:38.904066,0,0.65,29.78,0,1
E1828,Ventilator,5,4.59,2025-06-13 17:52:38.904066,0,0.0,52.59,0,0
E1829,Ultrasound,8,0.0,2024-12-18 17:52:38.904066,1,0.57,29.48,3,1
E1830,Ventilator,8,19.86,2025-01-28 17:52:38.904066,0,0.51,58.38,0,1
E1831,Ultrasound,2,1.33,2025-06-05 17:52:38.904066,0,0.01,60.11,1,1
E1832,MRI,7,15.96,2024-12-01 17:52:38.904066,0,0.48,21.97,0,1
E1833,Ultrasound,2,3.4,2024-10-28 17:52:38.904066,1,0.54,26.48,3,1
E1834,MRI,9,12.33,2025-01-09 17:52:38.904066,1,0.8,54.05,1,1
E1835,MRI,8,6.33,2024-11-03 17:52:38.904066,1,0.53,66.89,4,1
E1836,ECG,2,18.72,2024-10-05 17:52:38.904066,1,0.08,43.76,0,1
E1837,Ultrasound,7,10.26,2025-02-03 17:52:38.904066,1,0.34,59.46,2,1
E1838,ECG,1,16.39,2025-01-15 17:52:38.904066,2,0.4,21.6,0,1
E1839,MRI,7,4.09,2024-08-10 17:52:38.904066,0,0.52,37.4,2,1
E1840,MRI,4,16.91,2025-01-28 17:52:38.904066,2,0.44,29.86,2,1
E1841,MRI,8,10.2,2024-09-20 17:52:38.904066,1,0.66,44.22,2,1
E1842,ECG,0,3.28,2025-07-13 17:52:38.904066,1,0.75,26.2,1,1
E1843,ECG,6,3.1,2024-11-13 17:52:38.904066,1,0.36,47.43,0,1
E1844,MRI,4,11.19,2025-06-27 17:52:38.904066,2,0.32,63.23,0,1
E1845,MRI,1,3.68,2025-07-01 17:52:38.904066,0,0.16,56.93,2,0
E1846,Ultrasound,0,5.94,2025-02-05 17:52:38.904066,1,0.75,30.13,4,1
E1847,Ventilator,6,11.15,2025-05-17 17:52:38.904066,0,0.31,41.88,2,0
E1848,Ventilator,5,18.56,2025-01-15 17:52:38.904066,0,0.55,23.06,4,1
E1849,Ventilator,11,7.98,2024-11-16 17:52:38.904066,2,0.64,57.27,3,1
E1850,ECG,8,16.08,2025-03-07 17:52:38.904066,2,0.79,58.81,0,1
E1851,MRI,3,6.74,2024-09-09 17:52:38.904066,2,0.6,61.04,1,1
E1852,Ventilator,8,9.54,2025-04-27 17:52:38.904066,0,0.05,61.37,0,1
E1853,ECG,7,13.92,2025-07-31 17:52:38.904066,2,0.01,44.18,3,0
E1854,ECG,5,5.13,2024-12-14 17:52:38.904066,1,0.08,54.42,1,1
E1855,MRI,8,10.81,2025-06-26 17:52:38.904066,1,0.26,23.92,1,0
E1856,Ventilator,2,10.93,2025-07-05 17:52:38.904066,2,0.33,39.42,2,0
E1857,Ventilator,1,9.42,2024-08-25 17:52:38.904066,1,0.35,58.1,1,1
E1858,MRI,9,11.29,2024-12-29 17:52:38.904066,0,0.0,37.34,2,1
E1859,Ventilator,10,15.52,2025-02-11 17:52:38.904066,0,0.19,53.73,1,1
E1860,ECG,3,18.35,2024-09-24 17:52:38.904066,1,0.75,40.55,0,1
E1861,Ultrasound,6,14.79,2024-10-04 17:52:38.904066,0,0.4,52.31,1,1
E1862,ECG,0,12.73,2024-08-10 17:52:38.904066,0,0.53,26.57,2,1
E1863,Ventilator,8,18.23,2024-10-19 17:52:38.904066,3,0.8,20.63,1,1
E1864,Ultrasound,4,3.24,2025-05-29 17:52:38.904066,1,0.21,58.46,1,0
E1865,ECG,10,11.06,2025-07-07 17:52:38.904066,0,0.12,52.78,1,1
E1866,MRI,3,1.63,2024-09-12 17:52:38.904066,0,0.71,47.29,4,1
E1867,Ventilator,2,4.46,2024-10-14 17:52:38.904066,1,0.35,53.57,3,1
E1868,ECG,7,19.17,2025-04-15 17:52:38.904066,1,0.56,31.95,2,1
E1869,Ventilator,8,2.74,2024-12-03 17:52:38.904066,0,0.13,51.75,3,1
E1870,Ultrasound,1,7.96,2024-10-03 17:52:38.904066,1,0.29,56.77,1,1
E1871,Ventilator,2,8.08,2024-10-27 17:52:38.904066,2,0.77,35.33,2,1
E1872,MRI,5,15.32,2024-12-17 17:52:38.904066,1,0.18,59.09,0,1
E1873,MRI,2,0.28,2025-01-23 17:52:38.904066,0,0.03,46.45,1,1
E1874,ECG,2,5.27,2024-09-02 17:52:38.904066,1,0.73,55.95,1,1
E1875,Ultrasound,14,11.4,2024-09-08 17:52:38.904066,1,0.3,30.51,3,1
E1876,Ultrasound,0,15.83,2025-04-01 17:52:38.904066,1,0.4,39.55,2,0
E1877,Ultrasound,5,17.27,2024-09-14 17:52:38.904066,1,0.29,39.19,3,1
E1878,MRI,8,15.17,2025-01-05 17:52:38.904066,1,0.45,37.58,2,1
E1879,Ultrasound,3,8.16,2024-11-21 17:52:38.904066,0,0.53,27.17,0,1
E1880,Ventilator,2,3.23,2025-07-17 17:52:38.904066,0,0.71,36.37,0,1
E1881,Ventilator,5,12.84,2025-02-04 17:52:38.904066,1,0.4,40.75,2,1
E1882,MRI,0,5.43,2025-02-02 17:52:38.904066,0,0.4,22.57,4,1
E1883,Ventilator,11,19.03,2025-06-25 17:52:38.904066,0,0.2,58.56,3,1
E1884,Ventilator,12,12.67,2024-08-31 17:52:38.904066,1,0.07,24.96,1,1
E1885,Ventilator,6,14.95,2025-07-05 17:52:38.904066,1,0.57,55.22,3,0
E1886,MRI,10,10.96,2025-03-29 17:52:38.904066,2,0.71,25.72,1,1
E1887,Ventilator,5,16.02,2024-08-07 17:52:38.904066,1,0.36,27.14,1,1
E1888,MRI,0,16.55,2025-06-15 17:52:38.904066,1,0.22,60.74,2,1
E1889,MRI,6,0.99,2025-05-31 17:52:38.904066,2,0.16,65.19,2,1
E1890,Ventilator,0,11.73,2025-03-24 17:52:38.904066,0,0.07,51.43,0,0
E1891,ECG,3,0.36,2024-11-03 17:52:38.904066,1,0.51,66.91,0,1
E1892,MRI,0,19.18,2025-06-12 17:52:38.904066,0,0.67,54.59,1,1
E1893,Ultrasound,5,1.3,2024-09-11 17:52:38.904066,0,0.07,24.31,1,1
E1894,Ventilator,10,5.02,2024-12-24 17:52:38.904066,1,0.09,60.72,1,1
E1895,ECG,5,10.78,2024-09-12 17:52:38.904066,0,0.05,62.47,1,1
E1896,Ventilator,5,1.72,2025-01-30 17:52:38.904066,0,0.09,36.97,2,1
E1897,Ultrasound,4,17.68,2024-12-11 17:52:38.904066,1,0.02,27.15,3,1
E1898,MRI,5,11.42,2025-01-06 17:52:38.904066,3,0.36,54.0,2,1
E1899,MRI,7,13.2,2024-10-15 17:52:38.904066,1,0.37,56.83,0,1
E1900,MRI,1,11.37,2025-03-24 17:52:38.904066,0,0.03,65.0,0,1
E1901,Ultrasound,3,6.49,2025-07-20 17:52:38.904066,1,0.14,66.18,1,1
E1902,Ventilator,4,11.8,2024-09-16 17:52:38.904066,0,0.4,35.47,0,1
E1903,MRI,10,7.16,2024-10-02 17:52:38.904066,2,0.14,20.47,1,1
E1904,Ventilator,3,13.52,2025-06-10 17:52:38.904066,3,0.31,42.89,0,1
E1905,Ultrasound,7,3.5,2024-10-04 17:52:38.904066,1,0.47,25.25,1,1
E1906,MRI,6,19.7,2025-04-27 17:52:38.904066,1,0.38,43.39,4,1
E1907,MRI,5,2.58,2024-09-04 17:52:38.904066,0,0.64,58.96,1,1
E1908,Ventilator,0,14.93,2025-07-13 17:52:38.904066,1,0.05,59.05,0,0
E1909,MRI,0,5.03,2024-12-02 17:52:38.904066,0,0.03,57.89,2,1
E1910,MRI,10,6.34,2024-12-17 17:52:38.904066,0,0.55,54.78,0,1
E1911,Ultrasound,3,15.5,2024-09-20 17:52:38.904066,0,0.65,58.69,1,1
E1912,ECG,12,19.48,2024-11-06 17:52:38.904066,1,0.18,35.59,2,1
E1913,ECG,0,9.9,2025-07-30 17:52:38.904066,0,0.31,43.41,2,0
E1914,Ventilator,2,6.26,2024-08-30 17:52:38.904066,3,0.05,47.22,0,1
E1915,MRI,2,2.34,2024-08-07 17:52:38.904066,2,0.55,23.35,2,1
E1916,ECG,9,7.07,2025-04-06 17:52:38.904066,1,0.38,24.54,0,1
E1917,Ultrasound,8,11.61,2024-12-23 17:52:38.904066,2,0.06,49.9,1,1
E1918,ECG,9,18.69,2025-04-10 17:52:38.904066,2,0.71,66.89,0,1
E1919,MRI,8,12.05,2024-12-08 17:52:38.904066,0,0.55,57.72,1,1
E1920,Ventilator,7,6.82,2024-11-10 17:52:38.904066,1,0.34,34.2,1,1
E1921,ECG,0,14.89,2024-08-26 17:52:38.904066,1,0.77,45.09,3,1
E1922,MRI,15,9.81,2024-12-13 17:52:38.904066,2,0.74,36.73,1,1
E1923,Ultrasound,0,8.44,2025-07-14 17:52:38.904066,3,0.36,34.06,2,1
E1924,ECG,11,0.42,2025-01-27 17:52:38.904066,0,0.29,61.16,1,1
E1925,MRI,0,18.41,2025-05-25 17:52:38.904066,1,0.48,50.44,2,1
E1926,Ultrasound,2,11.97,2025-03-06 17:52:38.904066,0,0.6,44.59,1,0
E1927,MRI,2,9.87,2025-02-03 17:52:38.904066,1,0.34,69.9,2,1
E1928,ECG,10,9.31,2024-10-08 17:52:38.904066,1,0.69,66.75,1,1
E1929,ECG,0,2.47,2024-09-19 17:52:38.904066,1,0.14,69.33,0,1
E1930,Ventilator,4,13.98,2025-05-17 17:52:38.904066,1,0.18,28.82,3,0
E1931,Ultrasound,7,15.08,2025-03-28 17:52:38.904066,2,0.51,69.19,0,1
E1932,ECG,8,2.98,2024-10-23 17:52:38.904066,1,0.01,35.36,3,1
E1933,ECG,3,11.93,2024-12-08 17:52:38.904066,0,0.46,49.5,2,1
E1934,MRI,1,1.02,2024-10-24 17:52:38.904066,2,0.12,61.54,2,1
E1935,Ventilator,8,16.47,2025-01-10 17:52:38.904066,1,0.67,50.91,1,1
E1936,Ultrasound,10,19.75,2024-11-04 17:52:38.904066,0,0.12,31.53,2,1
E1937,Ultrasound,0,15.06,2025-05-12 17:52:38.904066,0,0.04,46.8,0,0
E1938,Ventilator,4,3.58,2024-08-15 17:52:38.904066,0,0.23,27.86,1,1
E1939,MRI,3,14.53,2024-12-17 17:52:38.904066,0,0.26,53.55,3,1
E1940,Ventilator,12,12.8,2025-06-02 17:52:38.904066,3,0.33,54.38,2,1
E1941,ECG,1,17.38,2024-11-11 17:52:38.904066,1,0.34,46.12,1,1
E1942,Ventilator,0,19.46,2025-07-13 17:52:38.904066,1,0.19,64.4,1,1
E1943,Ultrasound,3,2.26,2024-12-18 17:52:38.904066,0,0.34,40.75,1,1
E1944,ECG,6,6.22,2024-12-30 17:52:38.904066,3,0.08,30.93,1,1
E1945,MRI,0,4.92,2024-09-12 17:52:38.904066,0,0.6,32.53,1,1
E1946,MRI,8,3.03,2024-10-14 17:52:38.904066,2,0.25,42.79,2,1
E1947,MRI,0,3.98,2024-10-14 17:52:38.904066,1,0.5,61.18,0,1
E1948,Ultrasound,9,12.84,2024-11-02 17:52:38.904066,1,0.72,51.81,1,1
E1949,ECG,6,7.7,2025-06-19 17:52:38.904066,2,0.19,50.06,3,0
E1950,Ultrasound,7,13.76,2025-01-20 17:52:38.904066,3,0.13,57.05,2,1
E1951,Ventilator,8,9.28,2024-11-23 17:52:38.904066,1,0.29,69.21,1,1
E1952,MRI,3,2.82,2024-08-17 17:52:38.904066,1,0.68,60.4,2,1
E1953,Ultrasound,6,16.29,2024-11-02 17:52:38.904066,1,0.2,43.83,1,1
E1954,Ultrasound,3,5.94,2024-09-11 17:52:38.904066,0,0.74,52.57,1,1
E1955,Ultrasound,2,13.55,2025-05-10 17:52:38.904066,1,0.14,60.16,0,1
E1956,MRI,4,9.84,2025-05-16 17:52:38.904066,0,0.69,25.29,2,1
E1957,MRI,0,15.66,2024-08-22 17:52:38.904066,0,0.72,68.18,0,1
E1958,Ultrasound,9,13.68,2024-09-16 17:52:38.904066,1,0.14,65.98,0,1
E1959,MRI,12,19.37,2025-05-14 17:52:38.904066,1,0.54,64.38,3,1
E1960,Ventilator,9,1.11,2025-07-19 17:52:38.904066,1,0.27,44.66,1,1
E1961,ECG,3,12.14,2025-03-06 17:52:38.904066,2,0.36,24.34,0,0
E1962,Ultrasound,0,14.57,2025-04-17 17:52:38.904066,0,0.23,67.83,1,1
E1963,Ultrasound,3,15.34,2025-07-23 17:52:38.904066,1,0.06,23.56,2,0
E1964,Ventilator,9,6.36,2025-03-28 17:52:38.904066,2,0.21,53.82,0,1
E1965,Ultrasound,0,13.17,2025-06-25 17:52:38.904066,0,0.37,35.96,2,0
E1966,ECG,11,9.91,2025-05-11 17:52:38.904066,1,0.04,63.41,1,1
E1967,ECG,3,8.9,2025-01-17 17:52:38.904066,0,0.59,62.52,2,1
E1968,Ventilator,11,7.16,2024-09-05 17:52:38.904066,1,0.17,42.31,2,1
E1969,MRI,2,10.25,2024-11-01 17:52:38.904066,0,0.19,20.15,2,1
E1970,Ventilator,3,3.14,2024-10-22 17:52:38.904066,1,0.61,58.68,2,1
E1971,ECG,3,0.99,2024-12-02 17:52:38.904066,2,0.01,65.98,2,1
E1972,ECG,7,7.45,2025-01-17 17:52:38.904066,1,0.42,38.39,1,1
E1973,Ventilator,8,18.23,2024-10-27 17:52:38.904066,0,0.17,22.64,4,1
E1974,ECG,6,10.69,2025-02-25 17:52:38.904066,0,0.07,59.85,0,0
E1975,Ultrasound,4,15.05,2024-10-11 17:52:38.904066,0,0.71,66.85,2,1
E1976,ECG,0,15.47,2025-04-22 17:52:38.904066,2,0.59,35.34,1,0
E1977,Ventilator,9,6.31,2024-11-02 17:52:38.904066,0,0.49,40.25,2,1
E1978,Ventilator,8,12.96,2025-07-23 17:52:38.904066,0,0.57,57.26,2,0
E1979,Ultrasound,11,10.44,2025-07-26 17:52:38.904066,1,0.49,40.22,3,1
E1980,Ultrasound,6,13.11,2025-06-26 17:52:38.904066,0,0.61,64.22,3,1
E1981,ECG,5,9.95,2025-05-24 17:52:38.904066,2,0.74,31.71,1,1
E1982,ECG,11,14.57,2024-12-12 17:52:38.904066,1,0.22,32.28,1,1
E1983,MRI,11,13.09,2024-08-21 17:52:38.904066,0,0.51,48.4,1,1
E1984,MRI,3,7.64,2025-02-03 17:52:38.904066,1,0.27,43.37,2,1
E1985,Ventilator,2,2.68,2024-09-06 17:52:38.904066,0,0.59,67.18,1,1
E1986,ECG,11,8.59,2025-02-12 17:52:38.904066,2,0.51,35.71,3,1
E1987,Ventilator,0,16.91,2025-07-30 17:52:38.904066,1,0.52,20.62,1,1
E1988,Ventilator,5,19.0,2025-03-31 17:52:38.904066,0,0.02,23.58,1,1
E1989,MRI,5,7.45,2025-08-05 17:52:38.904066,1,0.39,25.38,1,0
E1990,Ventilator,5,6.66,2025-04-12 17:52:38.904066,0,0.51,54.77,1,0
E1991,MRI,0,17.54,2025-01-12 17:52:38.904066,2,0.62,23.0,1,1
E1992,Ultrasound,2,13.63,2025-01-25 17:52:38.904066,0,0.73,60.9,1,1
E1993,MRI,5,14.12,2025-02-02 17:52:38.904066,1,0.43,29.66,2,1
E1994,MRI,2,17.6,2024-09-09 17:52:38.904066,2,0.35,57.53,7,1
E1995,ECG,0,9.8,2025-05-11 17:52:38.904066,0,0.21,62.93,1,1
E1996,ECG,0,6.68,2025-05-01 17:52:38.904066,1,0.4,36.38,2,0
E1997,MRI,8,8.94,2024-09-12 17:52:38.904066,3,0.71,43.55,1,1
E1998,MRI,12,13.89,2025-07-28 17:52:38.904066,1,0.34,35.79,2,1
